Listing Id,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Reviews per Month
100735,28,92,10,10,10,10,10,9,1.11
100736,22,98,10,9,10,10,10,10,0.93
100737,4,100,10,9,9,10,10,10,0.2
100738,6,90,10,8,10,10,10,9,0.37
100739,0,96,10,10,10,10,10,10,1.02
100740,1,100,10,10,10,10,10,10,0.04
100741,2,100,10,10,10,10,10,10,2
100742,1,100,10,8,10,8,10,10,0.09
100743,6,100,10,10,10,10,10,10,0.33
100744,75,85,9,9,10,10,10,9,3.94
100745,3,100,10,10,9,10,9,10,0.22
100746,8,90,9,8,9,10,10,9,0.4
100747,1,80,10,8,8,10,10,8,0.06
100748,1,96,10,10,10,10,10,10,0.05
100749,9,95,10,9,10,10,10,10,0.86
100750,3,100,10,10,10,10,10,10,0.36
100751,11,87,9,9,10,9,10,9,1.55
100752,21,96,10,10,9,10,10,10,1.09
100753,0,96,10,10,10,10,10,10,1.02
100754,0,96,10,10,10,10,10,10,1.02
100755,1,96,10,10,10,10,10,10,0.05
100756,0,96,10,10,10,10,10,10,1.02
100757,80,93,9,9,10,10,9,9,2.56
100758,91,92,10,9,10,10,9,9,3.08
100759,55,94,10,9,10,10,9,10,0.8
100760,415,88,9,8,9,9,8,9,8.16
100761,47,81,8,8,8,8,7,8,0.7
100762,10,100,10,10,10,10,10,10,0.23
100763,11,100,10,9,10,10,10,10,0.55
100764,0,96,10,10,10,10,10,10,1.02
100765,13,84,9,8,10,9,8,8,0.18
100766,14,97,10,10,10,10,9,10,0.72
100767,1,100,10,10,10,10,8,10,1
100768,47,94,10,10,10,10,9,9,1.98
100769,5,65,9,6,9,9,9,7,0.47
100770,0,96,10,10,10,10,10,10,1.02
100771,2,100,9,10,10,10,9,10,1.58
100772,4,95,10,8,9,10,9,9,0.31
100773,0,96,10,10,10,10,10,10,1.02
100774,17,94,9,9,9,10,9,9,0.46
100775,3,60,7,6,9,9,7,7,0.25
100776,20,96,10,9,10,10,10,10,2.25
100777,8,100,10,10,10,10,9,9,0.94
100778,0,96,10,10,10,10,10,10,1.02
100779,0,96,10,10,10,10,10,10,1.02
100780,2,100,10,9,10,10,9,10,1.11
100781,9,96,10,9,10,10,9,10,1.52
100782,45,95,10,9,10,10,9,9,0.76
100783,3,93,10,10,10,10,9,9,0.11
100784,3,100,10,10,10,10,10,10,3
100785,28,99,10,10,10,10,10,10,1.21
100786,9,98,10,10,10,10,10,10,0.83
100787,15,93,9,9,10,10,10,9,0.74
100788,34,98,10,10,10,10,10,9,1.7
100789,76,92,10,9,10,10,10,9,3.13
100790,27,98,10,9,10,10,10,10,1.51
100791,0,96,10,10,10,10,10,10,1.02
100792,15,89,9,9,10,9,9,9,0.75
100793,4,100,10,9,10,10,10,10,0.56
100794,58,94,10,10,10,10,10,9,5.52
100795,0,96,10,10,10,10,10,10,1.02
100796,2,80,10,8,10,8,8,10,0.26
100797,0,96,10,10,10,10,10,10,1.02
100798,58,98,10,10,10,10,10,10,3.27
100799,23,96,10,10,10,10,10,9,0.91
100800,10,96,10,9,10,10,10,9,0.85
100801,44,95,9,10,10,10,10,9,2.21
100802,17,98,10,10,10,10,10,10,0.82
100803,0,96,10,10,10,10,10,10,1.02
100804,3,86,7,7,9,10,10,8,0.05
100805,1,100,10,10,10,10,10,10,0.04
100806,3,100,10,10,10,10,9,10,0.21
100807,10,96,10,8,10,10,10,10,0.32
100808,19,99,10,10,10,10,10,10,2.36
100809,20,98,10,10,10,10,9,10,1.63
100810,2,50,6,6,6,6,6,6,1.25
100811,10,94,10,10,10,10,10,10,0.84
100812,13,95,10,10,10,10,9,10,1.54
100813,0,96,10,10,10,10,10,10,1.02
100814,18,96,10,9,10,10,10,10,0.87
100815,12,98,10,9,10,10,10,10,0.28
100816,41,95,10,10,10,10,10,10,2.27
100817,6,100,10,10,10,10,10,10,0.34
100818,1,100,10,10,10,10,10,10,1
100819,11,92,10,10,10,10,9,10,0.15
100820,0,96,10,10,10,10,10,10,1.02
100821,1,80,8,8,8,10,8,8,0.1
100822,0,96,10,10,10,10,10,10,1.02
100823,3,80,9,9,9,7,9,9,3
100824,8,89,9,8,9,10,10,9,1.95
100825,1,100,10,10,10,10,10,10,0.05
100826,7,94,9,10,10,10,10,9,0.33
100827,4,95,10,9,10,10,10,10,0.07
100828,0,96,10,10,10,10,10,10,1.02
100829,0,96,10,10,10,10,10,10,1.02
100830,10,98,9,9,10,10,9,10,0.23
100831,0,96,10,10,10,10,10,10,1.02
100832,0,96,10,10,10,10,10,10,1.02
100833,251,97,10,10,10,10,9,10,3.41
100834,294,96,10,10,10,10,10,9,3.41
100835,3,93,9,8,10,10,8,8,0.3
100836,2,100,10,10,10,10,10,10,0.47
100837,1,96,10,10,10,10,10,10,0.07
100838,71,97,10,9,10,10,10,10,3.52
100839,51,99,10,10,10,10,10,10,1.11
100840,7,94,10,10,9,10,10,10,0.33
100841,3,93,9,10,10,10,10,9,0.71
100842,3,100,10,10,10,10,10,10,3
100843,1,100,10,10,10,10,10,10,0.23
100844,50,86,9,9,9,9,8,9,2.43
100845,4,100,10,10,10,10,10,9,0.36
100846,2,90,10,10,10,10,9,10,0.34
100847,41,93,10,9,10,10,10,9,1.12
100848,3,87,9,8,9,10,9,9,2.73
100849,1,100,10,10,10,10,8,10,0.13
100850,5,100,10,10,10,10,10,10,0.95
100851,1,100,10,10,10,10,8,10,0.24
100852,44,95,10,10,10,10,8,10,2.58
100853,41,92,10,10,9,9,8,9,4.35
100854,1,100,10,10,10,10,10,10,1
100855,12,100,10,10,10,10,10,10,0.41
100856,134,83,8,8,9,9,9,8,2.24
100857,23,97,10,10,10,10,10,10,1.09
100858,0,96,10,10,10,10,10,10,1.02
100859,33,94,10,10,10,10,9,9,1.11
100860,0,96,10,10,10,10,10,10,1.02
100861,4,95,10,10,10,10,9,10,0.55
100862,20,95,10,9,10,10,10,9,2.65
100863,0,96,10,10,10,10,10,10,1.02
100864,107,93,9,9,10,10,10,9,2.62
100865,0,96,10,10,10,10,10,10,1.02
100866,8,90,10,9,9,10,9,8,0.25
100867,19,99,10,10,10,10,10,10,0.61
100868,9,85,10,10,10,10,10,10,2.84
100869,0,96,10,10,10,10,10,10,1.02
100870,23,72,9,8,7,7,7,8,1.86
100871,0,96,10,10,10,10,10,10,1.02
100872,145,95,10,10,10,9,10,10,3.86
100873,8,98,10,10,10,10,10,10,0.28
100874,2,100,10,10,10,10,10,10,0.06
100875,15,99,10,10,10,10,10,10,1.31
100876,3,100,10,10,10,10,10,10,0.07
100877,5,100,10,10,10,10,10,10,0.99
100878,3,100,10,9,10,10,10,10,0.48
100879,9,96,10,9,10,10,10,9,0.25
100880,0,96,10,10,10,10,10,10,1.02
100881,3,93,10,10,10,10,9,9,1.53
100882,0,96,10,10,10,10,10,10,1.02
100883,40,98,10,10,10,10,10,10,1.09
100884,0,96,10,10,10,10,10,10,1.02
100885,0,96,10,10,10,10,10,10,1.02
100886,47,99,10,10,10,10,10,10,1.91
100887,11,96,10,9,10,10,10,10,0.49
100888,1,100,10,10,10,10,10,10,1
100889,1,80,8,10,10,10,10,8,0.05
100890,1,100,10,10,10,10,10,10,0.11
100891,1,100,10,10,10,10,10,10,1
100892,17,96,10,10,10,10,10,10,2.38
100893,0,96,10,10,10,10,10,10,1.02
100894,7,94,9,10,10,10,9,9,0.81
100895,19,99,10,10,10,10,10,10,8.51
100896,72,93,9,10,10,10,10,9,1.57
100897,7,100,10,10,10,10,9,10,4.47
100898,5,100,10,10,10,10,10,10,1.26
100899,4,100,10,9,10,10,10,10,0.12
100900,1,100,10,10,10,10,10,10,0.64
100901,2,100,10,10,10,10,8,10,0.19
100902,2,100,9,10,10,9,9,10,0.27
100903,8,97,10,9,10,10,9,10,1.44
100904,39,84,8,9,10,9,8,8,1.02
100905,15,88,9,9,9,9,9,9,2.27
100906,1,100,10,10,10,10,10,10,1
100907,3,100,10,10,10,10,9,9,0.49
100908,1,100,10,10,10,10,10,8,0.25
100909,69,98,10,10,10,10,9,10,1.45
100910,1,100,10,10,10,10,6,10,0.57
100911,0,96,10,10,10,10,10,10,1.02
100912,0,96,10,10,10,10,10,10,1.02
100913,4,100,10,10,10,10,10,10,4
100914,9,88,9,9,9,9,9,9,6
100915,137,96,10,10,10,10,10,9,6.24
100916,0,96,10,10,10,10,10,10,1.02
100917,0,96,10,10,10,10,10,10,1.02
100918,4,100,10,10,10,10,10,10,0.21
100919,2,100,10,10,10,10,10,10,0.05
100920,1,96,10,10,10,10,10,10,0.06
100921,8,89,9,10,9,9,10,9,0.53
100922,18,98,10,10,10,10,10,10,3.23
100923,7,94,10,9,10,10,9,9,0.61
100924,1,100,10,10,10,10,10,10,0.91
100925,0,96,10,10,10,10,10,10,1.02
100926,0,96,10,10,10,10,10,10,1.02
100927,6,97,10,10,10,10,9,9,0.23
100928,16,98,10,10,10,10,10,10,0.61
100929,2,90,8,7,10,10,10,10,0.22
100930,0,96,10,10,10,10,10,10,1.02
100931,18,96,10,10,10,10,10,10,0.43
100932,0,96,10,10,10,10,10,10,1.02
100933,0,96,10,10,10,10,10,10,1.02
100934,6,100,10,10,10,10,10,10,0.35
100935,104,98,10,10,10,10,10,10,4.3
100936,6,95,10,10,10,10,9,10,0.14
100937,0,96,10,10,10,10,10,10,1.02
100938,0,96,10,10,10,10,10,10,1.02
100939,0,96,10,10,10,10,10,10,1.02
100940,0,96,10,10,10,10,10,10,1.02
100941,0,96,10,10,10,10,10,10,1.02
100942,1,100,6,10,10,10,10,10,0.07
100943,26,91,9,10,10,10,10,9,3.55
100944,0,96,10,10,10,10,10,10,1.02
100945,0,96,10,10,10,10,10,10,1.02
100946,0,96,10,10,10,10,10,10,1.02
100947,11,98,10,10,10,10,10,10,0.5
100948,125,98,10,10,10,10,10,10,3.02
100949,0,96,10,10,10,10,10,10,1.02
100950,2,100,10,10,10,10,10,10,0.04
100951,0,96,10,10,10,10,10,10,1.02
100952,11,100,10,10,10,10,10,10,0.17
100953,15,100,10,10,10,10,10,10,1.48
100954,4,100,10,10,10,10,10,10,0.49
100955,0,96,10,10,10,10,10,10,1.02
100956,0,96,10,10,10,10,10,10,1.02
100957,68,100,10,10,10,10,10,10,1.44
100958,6,93,9,10,10,10,9,9,0.21
100959,2,100,10,10,10,10,10,10,0.08
100960,40,95,10,9,10,10,10,10,2.63
100961,0,96,10,10,10,10,10,10,1.02
100962,0,96,10,10,10,10,10,10,1.02
100963,5,95,10,10,10,10,10,10,0.86
100964,1,100,10,10,10,10,10,10,0.07
100965,0,96,10,10,10,10,10,10,1.02
100966,1,100,10,10,10,10,10,10,1
100967,2,100,9,10,10,10,10,9,0.08
100968,4,95,10,10,10,10,10,10,0.2
100969,0,96,10,10,10,10,10,10,1.02
100970,2,98,9,10,10,10,10,10,0.04
100971,8,80,10,10,10,10,10,10,0.53
100972,0,96,10,10,10,10,10,10,1.02
100973,1,100,10,10,10,10,10,10,0.08
100974,6,87,9,8,9,10,10,9,1.98
100975,1,100,10,10,10,10,10,10,0.49
100976,4,90,10,9,9,9,10,9,0.22
100977,0,96,10,10,10,10,10,10,1.02
100978,0,96,10,10,10,10,10,10,1.02
100979,0,96,10,10,10,10,10,10,1.02
100980,0,96,10,10,10,10,10,10,1.02
100981,1,20,2,2,2,2,2,2,1
100982,6,97,10,9,10,10,10,10,0.42
100983,27,100,10,10,10,10,10,10,7.3
100984,0,96,10,10,10,10,10,10,1.02
100985,7,97,10,10,10,10,9,9,0.18
100986,25,93,9,9,10,10,9,9,1.04
100987,0,96,10,10,10,10,10,10,1.02
100988,0,96,10,10,10,10,10,10,1.02
100989,0,96,10,10,10,10,10,10,1.02
100990,2,100,10,10,10,10,9,10,2
100991,49,96,10,9,10,10,9,10,1.01
100992,8,93,9,10,10,10,9,8,1.3
100993,3,93,9,9,9,9,9,9,0.15
100994,29,89,9,9,10,10,10,9,1.31
100995,34,99,10,10,10,10,10,10,1.38
100996,14,96,9,9,10,10,10,10,0.48
100997,3,100,10,10,10,10,10,10,0.16
100998,86,96,10,10,10,10,10,10,5
100999,5,100,10,10,10,10,10,10,0.49
101000,0,96,10,10,10,10,10,10,1.02
101001,3,87,9,7,9,9,10,9,0.28
101002,64,93,10,10,10,10,10,10,1.69
101003,11,87,9,9,9,9,9,9,3.03
101004,8,100,10,10,10,10,10,9,0.43
101005,131,86,9,8,10,9,10,9,5.27
101006,3,100,10,10,9,9,10,10,0.16
101007,0,96,10,10,10,10,10,10,1.02
101008,0,96,10,10,10,10,10,10,1.02
101009,29,99,10,10,10,10,10,10,9.78
101010,42,90,9,10,9,9,9,9,4.5
101011,61,91,9,10,9,10,10,9,4.96
101012,33,96,10,10,10,10,10,9,3.41
101013,22,97,10,10,10,10,9,10,3.55
101014,6,96,10,9,10,10,10,9,0.55
101015,119,92,9,9,10,9,9,9,3.82
101016,20,100,10,10,10,10,10,10,1.74
101017,0,96,10,10,10,10,10,10,1.02
101018,6,93,9,10,9,10,10,9,3.6
101019,38,97,10,10,10,10,10,10,1.99
101020,31,99,10,10,10,10,9,10,1.37
101021,6,93,10,8,10,10,9,10,1.03
101022,83,95,10,10,10,10,10,9,3.32
101023,0,96,10,10,10,10,10,10,1.02
101024,8,95,10,10,10,9,10,10,6.86
101025,5,92,9,8,8,9,10,9,0.22
101026,125,92,10,9,10,10,9,9,6.05
101027,0,96,10,10,10,10,10,10,1.02
101028,26,81,9,8,9,9,9,8,0.64
101029,24,95,10,10,10,10,10,10,3.08
101030,21,79,9,8,9,9,9,8,1
101031,292,96,10,9,10,10,10,10,4.49
101032,1,100,10,8,10,10,10,10,0.16
101033,3,80,10,6,10,10,9,9,0.73
101034,0,96,10,10,10,10,10,10,1.02
101035,39,96,10,10,10,10,9,10,2.15
101036,2,100,10,10,10,10,10,10,2
101037,0,96,10,10,10,10,10,10,1.02
101038,0,96,10,10,10,10,10,10,1.02
101039,2,80,10,8,10,10,9,10,0.52
101040,0,96,10,10,10,10,10,10,1.02
101041,0,96,10,10,10,10,10,10,1.02
101042,20,92,10,9,10,10,9,9,0.69
101043,11,89,9,9,10,10,10,9,0.48
101044,4,80,9,8,9,10,9,9,0.29
101045,2,100,10,10,10,10,10,10,0.21
101046,16,85,9,9,9,9,9,8,2.15
101047,2,100,10,10,10,10,10,10,0.25
101048,1,100,10,10,10,10,10,10,0.06
101049,4,100,10,9,10,10,10,10,0.75
101050,30,96,10,10,10,10,9,10,2.03
101051,0,96,10,10,10,10,10,10,1.02
101052,0,96,10,10,10,10,10,10,1.02
101053,0,96,10,10,10,10,10,10,1.02
101054,0,96,10,10,10,10,10,10,1.02
101055,25,94,10,10,10,10,9,9,3.02
101056,2,100,10,10,10,10,10,10,1.15
101057,0,96,10,10,10,10,10,10,1.02
101058,23,99,10,10,10,10,10,10,1.44
101059,1,100,10,10,10,10,10,10,1
101060,12,97,10,10,10,10,10,10,0.65
101061,3,87,9,8,9,9,9,9,0.15
101062,10,98,10,10,10,10,10,10,2.78
101063,6,80,9,8,9,10,10,9,1.84
101064,27,97,10,10,9,10,10,10,4.26
101065,0,96,10,10,10,10,10,10,1.02
101066,185,94,9,9,10,10,10,9,2.78
101067,7,86,9,9,10,10,9,9,3.33
101068,15,97,10,9,10,10,10,10,1.37
101069,32,98,10,10,10,10,10,9,1.58
101070,336,100,10,10,10,10,10,10,8.3
101071,11,98,10,10,10,10,9,9,0.48
101072,133,98,10,10,10,10,10,10,5.33
101073,2,100,10,10,10,10,10,9,0.24
101074,19,92,10,10,10,10,9,9,0.33
101075,0,96,10,10,10,10,10,10,1.02
101076,0,96,10,10,10,10,10,10,1.02
101077,2,100,10,10,10,10,10,10,1.33
101078,17,100,10,10,10,10,10,10,1.15
101079,5,100,10,10,10,10,10,10,1.5
101080,0,96,10,10,10,10,10,10,1.02
101081,0,96,10,10,10,10,10,10,1.02
101082,19,96,10,10,10,10,10,10,1.58
101083,1,100,10,10,10,10,10,10,0.5
101084,7,80,9,10,9,8,10,9,3.09
101085,65,90,9,8,9,9,10,9,4.1
101086,5,96,10,9,9,10,9,10,2.08
101087,3,93,10,10,10,10,10,9,0.78
101088,8,95,10,10,10,10,10,10,4.07
101089,16,93,9,9,10,10,9,9,1.17
101090,57,93,9,9,10,10,7,9,1.28
101091,2,100,10,10,10,10,10,10,2
101092,0,96,10,10,10,10,10,10,1.02
101093,6,100,10,9,10,10,10,10,4.09
101094,0,96,10,10,10,10,10,10,1.02
101095,1,100,10,10,10,10,10,10,0.08
101096,1,80,10,10,10,10,6,10,0.59
101097,77,99,10,10,10,10,10,10,2.11
101098,61,96,10,10,10,10,10,10,4.46
101099,0,96,10,10,10,10,10,10,1.02
101100,47,96,10,10,10,10,10,10,1.79
101101,23,99,10,10,10,10,10,10,5.31
101102,0,96,10,10,10,10,10,10,1.02
101103,1,100,10,10,10,10,10,10,1
101104,4,100,10,10,10,10,10,10,2.55
101105,0,96,10,10,10,10,10,10,1.02
101106,0,96,10,10,10,10,10,10,1.02
101107,24,93,9,9,10,10,10,9,6.21
101108,18,98,10,10,10,10,10,10,0.46
101109,0,96,10,10,10,10,10,10,1.02
101110,93,96,10,9,10,10,10,10,3.39
101111,11,98,10,10,10,10,10,10,0.54
101112,2,100,10,9,10,10,10,10,0.2
101113,5,95,10,10,10,10,9,10,1.69
101114,15,96,10,10,10,10,9,9,0.81
101115,1,96,10,10,10,10,10,10,1
101116,24,98,9,10,10,10,10,10,1.71
101117,36,96,10,9,10,10,10,9,0.88
101118,45,96,10,9,10,10,10,10,0.92
101119,62,94,10,9,9,9,10,9,2.65
101120,2,100,10,10,10,10,10,10,0.87
101121,0,96,10,10,10,10,10,10,1.02
101122,8,100,9,10,10,10,10,10,1.4
101123,5,88,10,8,10,10,9,8,0.2
101124,7,97,9,9,10,10,10,9,0.67
101125,7,100,9,10,10,10,10,10,0.24
101126,77,87,9,8,9,9,9,9,2.95
101127,12,88,9,9,9,10,9,9,0.5
101128,19,94,10,9,10,10,9,9,1.48
101129,0,96,10,10,10,10,10,10,1.02
101130,0,96,10,10,10,10,10,10,1.02
101131,3,93,9,9,10,10,10,9,3
101132,6,93,9,10,8,9,10,10,0.43
101133,24,98,10,9,10,10,10,10,2.81
101134,56,94,10,9,10,10,9,10,2.36
101135,16,96,10,10,10,10,10,9,0.76
101136,2,100,10,10,10,10,10,10,1.36
101137,22,87,9,9,10,10,9,9,0.92
101138,0,96,10,10,10,10,10,10,1.02
101139,48,90,9,10,10,10,9,9,1.18
101140,2,100,10,10,10,10,10,9,1.87
101141,1,80,10,10,10,10,10,10,0.12
101142,1,100,10,10,10,10,10,10,1
101143,0,96,10,10,10,10,10,10,1.02
101144,6,88,10,8,10,10,10,10,0.74
101145,25,93,10,9,10,10,10,9,0.8
101146,15,97,10,10,10,10,10,9,0.28
101147,82,84,9,8,10,10,10,9,4.05
101148,13,94,10,9,10,10,10,10,0.5
101149,1,100,10,10,10,10,10,10,1
101150,7,91,9,9,9,9,10,9,0.33
101151,1,100,10,10,10,10,10,10,0.24
101152,14,93,10,10,10,10,10,9,2.92
101153,0,96,10,10,10,10,10,10,1.02
101154,5,100,10,10,10,10,10,10,0.4
101155,1,93,6,10,10,10,10,10,0.02
101156,5,100,10,10,10,10,10,9,1.29
101157,0,96,10,10,10,10,10,10,1.02
101158,0,96,10,10,10,10,10,10,1.02
101159,42,91,9,8,10,10,10,9,0.95
101160,97,85,9,9,9,9,9,9,4.88
101161,5,100,10,10,10,10,10,10,5
101162,20,100,10,10,10,10,10,10,0.79
101163,4,100,10,10,10,10,10,10,0.48
101164,0,96,10,10,10,10,10,10,1.02
101165,4,93,9,8,10,10,10,9,0.39
101166,0,96,10,10,10,10,10,10,1.02
101167,62,93,9,9,10,10,9,9,1.06
101168,6,90,10,9,10,10,10,9,1.14
101169,39,98,10,10,10,10,10,10,0.91
101170,26,98,10,10,10,10,9,10,0.81
101171,0,96,10,10,10,10,10,10,1.02
101172,8,95,10,10,10,10,8,9,0.87
101173,2,100,8,8,10,10,9,9,0.07
101174,2,60,3,4,7,7,9,6,0.45
101175,0,96,10,10,10,10,10,10,1.02
101176,10,94,10,10,10,10,9,10,2.1
101177,6,95,10,9,10,10,10,10,0.59
101178,130,91,9,9,9,9,8,9,5.49
101179,21,98,10,9,10,10,10,10,2.48
101180,0,96,10,10,10,10,10,10,1.02
101181,10,96,10,9,10,10,10,9,0.22
101182,1,100,10,10,10,10,8,10,0.07
101183,1,96,10,10,10,10,10,10,0.09
101184,33,92,9,9,10,10,8,9,0.78
101185,0,96,10,10,10,10,10,10,1.02
101186,0,96,10,10,10,10,10,10,1.02
101187,3,100,10,10,10,10,10,10,0.13
101188,0,96,10,10,10,10,10,10,1.02
101189,13,93,10,10,10,10,9,10,1.71
101190,0,96,10,10,10,10,10,10,1.02
101191,1,80,8,10,10,8,8,10,0.11
101192,0,96,10,10,10,10,10,10,1.02
101193,147,97,10,10,10,10,10,10,2.45
101194,4,100,10,10,10,10,10,10,0.1
101195,1,100,10,10,10,10,10,10,0.06
101196,0,96,10,10,10,10,10,10,1.02
101197,11,89,9,8,10,9,10,9,3.2
101198,0,96,10,10,10,10,10,10,1.02
101199,3,100,10,10,10,10,10,9,0.32
101200,0,96,10,10,10,10,10,10,1.02
101201,52,99,10,10,10,10,10,10,1.06
101202,130,93,10,9,10,10,9,9,2.93
101203,33,96,10,10,10,10,10,9,0.71
101204,2,90,10,10,10,10,10,10,0.03
101205,1,100,10,10,10,10,10,8,0.06
101206,4,100,10,10,9,10,10,10,0.2
101207,0,96,10,10,10,10,10,10,1.02
101208,0,96,10,10,10,10,10,10,1.02
101209,0,96,10,10,10,10,10,10,1.02
101210,222,96,10,10,10,10,10,10,6.09
101211,0,96,10,10,10,10,10,10,1.02
101212,44,97,10,10,10,10,9,9,1.55
101213,3,100,10,9,10,10,10,10,0.7
101214,29,94,10,9,10,10,10,9,0.84
101215,2,100,10,10,10,10,10,10,0.29
101216,28,96,10,9,10,10,10,10,1.73
101217,0,96,10,10,10,10,10,10,1.02
101218,26,86,10,9,9,9,10,9,4.15
101219,4,90,10,10,10,10,9,10,0.28
101220,2,100,10,10,10,10,10,10,0.31
101221,1,100,10,10,10,10,10,10,0.06
101222,3,100,9,9,10,10,10,10,0.35
101223,10,82,8,9,9,9,9,8,0.31
101224,0,96,10,10,10,10,10,10,1.02
101225,0,96,10,10,10,10,10,10,1.02
101226,2,100,9,9,10,10,10,9,0.15
101227,15,92,9,9,10,10,10,10,7.38
101228,0,96,10,10,10,10,10,10,1.02
101229,1,100,10,10,10,10,10,10,1
101230,10,100,10,10,10,10,10,10,0.47
101231,0,96,10,10,10,10,10,10,1.02
101232,0,96,10,10,10,10,10,10,1.02
101233,0,96,10,10,10,10,10,10,1.02
101234,28,98,10,9,10,10,9,10,2.67
101235,81,95,9,9,10,10,9,9,1.67
101236,1,100,10,10,10,10,8,10,0.09
101237,73,95,9,9,10,10,9,9,1.2
101238,0,96,10,10,10,10,10,10,1.02
101239,0,96,10,10,10,10,10,10,1.02
101240,0,96,10,10,10,10,10,10,1.02
101241,3,100,10,10,10,10,10,10,0.25
101242,0,96,10,10,10,10,10,10,1.02
101243,14,97,10,10,10,10,10,10,1.27
101244,18,97,10,10,10,10,9,10,1.64
101245,67,98,10,10,10,10,9,10,2.8
101246,59,99,10,10,10,10,9,10,4.86
101247,29,99,10,10,10,10,10,10,0.95
101248,15,99,10,10,10,10,9,10,0.62
101249,32,98,10,10,10,10,10,10,2.74
101250,250,97,10,10,10,10,10,10,4.4
101251,118,98,10,10,10,10,9,10,4.1
101252,9,100,10,10,10,10,10,10,0.41
101253,0,96,10,10,10,10,10,10,1.02
101254,1,100,10,10,10,10,10,10,0.22
101255,0,96,10,10,10,10,10,10,1.02
101256,0,96,10,10,10,10,10,10,1.02
101257,10,98,10,10,10,10,10,10,0.17
101258,32,99,10,10,10,10,10,10,1.39
101259,0,96,10,10,10,10,10,10,1.02
101260,0,96,10,10,10,10,10,10,1.02
101261,0,96,10,10,10,10,10,10,1.02
101262,48,97,10,10,10,10,10,10,1.07
101263,2,100,10,10,10,8,8,10,0.08
101264,16,95,10,9,10,10,10,9,0.67
101265,1,60,6,10,10,10,10,10,0.08
101266,0,96,10,10,10,10,10,10,1.02
101267,57,97,10,10,10,10,9,10,3.28
101268,6,93,9,10,10,10,9,9,0.17
101269,8,95,10,9,10,10,10,10,1.3
101270,12,87,10,9,9,10,10,9,1.16
101271,0,96,10,10,10,10,10,10,1.02
101272,0,96,10,10,10,10,10,10,1.02
101273,4,90,10,9,9,10,9,10,0.35
101274,0,96,10,10,10,10,10,10,1.02
101275,2,100,9,9,10,10,9,10,0.06
101276,6,100,10,10,10,10,10,10,1.15
101277,0,96,10,10,10,10,10,10,1.02
101278,2,90,10,8,10,10,10,9,0.47
101279,0,96,10,10,10,10,10,10,1.02
101280,11,96,10,10,10,10,10,10,1.79
101281,65,99,10,10,10,10,10,10,1.56
101282,0,96,10,10,10,10,10,10,1.02
101283,5,100,10,10,10,10,10,10,0.29
101284,44,97,10,10,10,10,10,10,1.09
101285,11,96,10,9,10,10,10,10,0.3
101286,1,100,10,10,10,10,10,10,0.06
101287,5,100,10,10,10,10,10,10,3.41
101288,4,100,10,10,10,10,10,9,4
101289,0,96,10,10,10,10,10,10,1.02
101290,139,97,10,10,10,10,10,10,3.35
101291,62,100,10,10,10,10,10,10,6
101292,9,96,10,10,10,10,10,10,0.75
101293,5,100,10,10,10,10,10,10,0.15
101294,126,93,10,9,10,10,10,9,3.82
101295,0,96,10,10,10,10,10,10,1.02
101296,3,87,10,9,9,10,10,8,0.25
101297,68,96,10,10,10,10,10,10,1.85
101298,2,100,10,10,10,10,10,10,0.06
101299,0,96,10,10,10,10,10,10,1.02
101300,1,100,10,10,10,10,10,10,0.07
101301,4,95,8,9,10,10,9,8,0.8
101302,0,96,10,10,10,10,10,10,1.02
101303,24,96,10,9,10,9,10,9,0.5
101304,3,93,9,10,10,10,10,10,0.15
101305,10,96,10,9,10,10,9,10,1.64
101306,0,96,10,10,10,10,10,10,1.02
101307,102,89,9,9,9,9,9,9,4.37
101308,2,100,10,9,10,10,10,10,0.79
101309,22,85,10,8,9,9,10,9,1.78
101310,2,40,3,7,2,2,9,4,0.4
101311,15,94,10,10,10,10,10,9,0.67
101312,4,100,10,10,10,10,10,10,1.46
101313,4,100,10,10,10,10,10,10,0.52
101314,0,96,10,10,10,10,10,10,1.02
101315,3,100,10,10,10,10,10,10,0.18
101316,114,96,10,10,10,10,10,10,3.22
101317,0,96,10,10,10,10,10,10,1.02
101318,0,96,10,10,10,10,10,10,1.02
101319,0,96,10,10,10,10,10,10,1.02
101320,0,96,10,10,10,10,10,10,1.02
101321,1,80,10,10,8,8,10,10,0.06
101322,6,100,10,10,10,10,10,10,0.26
101323,0,96,10,10,10,10,10,10,1.02
101324,79,94,10,10,10,10,9,9,2.72
101325,1,96,10,10,10,10,10,10,0.49
101326,1,80,4,8,10,6,10,8,0.1
101327,1,100,10,10,10,10,10,10,1
101328,83,96,10,10,10,10,9,9,2.24
101329,4,93,9,9,9,10,10,10,0.06
101330,36,83,8,8,9,9,10,8,1.84
101331,1,100,10,10,10,10,10,10,0.16
101332,2,60,4,3,10,10,10,6,0.12
101333,2,80,10,6,10,10,10,8,0.14
101334,0,96,10,10,10,10,10,10,1.02
101335,2,90,10,10,7,8,10,9,0.85
101336,6,88,9,8,10,10,10,9,0.24
101337,96,97,10,10,10,10,10,10,2.19
101338,3,80,10,6,10,10,10,8,0.42
101339,28,96,10,10,10,10,10,9,0.99
101340,3,93,10,10,9,10,9,10,0.1
101341,10,98,10,9,10,10,10,10,1.24
